price,sqft_living,condition,grade
852500,3480,3,9
790000,3040,4,10
565000,2030,3,8
1127500,3870,3,10
289950,1870,3,7
850000,2640,5,8
505000,1940,5,7
372000,1710,3,7
207000,1690,4,7
780000,2340,4,8
400000,1700,3,7
440250,1850,4,7
585000,1370,3,8
850000,2900,3,9
570000,2400,3,7
869000,3740,3,9
551000,2170,3,8
172380,970,4,6
355000,2620,4,7
728935,2980,3,9
850000,2340,4,9
515000,1880,3,6
215000,1480,4,7
220000,2240,4,7
845000,2940,3,9
390000,710,4,6
135000,1460,3,5
439000,1530,4,8
585000,2630,3,9
620000,2230,4,7
477000,960,4,7
399500,1180,3,8
500000,1760,4,7
432500,1340,3,8
940000,2800,5,9
3168750,4330,3,12
1080000,3720,3,11
229999,1670,4,7
233000,1100,3,7
600000,3240,3,8
334000,1680,4,7
332500,1030,4,7
249900,1630,3,7
310000,2610,3,7
200000,1250,3,6
310000,1480,4,7
230000,1390,3,5
420000,1940,3,8
785000,2960,3,9
1775000,4320,4,10
265000,1500,5,6
295000,840,3,6
896000,3560,3,11
415000,2390,4,9
250000,1200,5,6
1475000,2570,3,11
635000,2180,4,8
905000,3450,3,10
528000,2020,3,7
530000,2480,3,9
310000,1140,3,7
252000,1530,4,7
334500,1700,3,7
370000,2150,3,8
311000,1190,4,6
260000,1730,3,7
217500,1400,4,7
290000,2200,3,7
500000,960,3,6
423500,1770,3,7
715000,2970,3,9
299000,1590,3,7
635000,3350,3,8
806000,3370,3,10
289950,1960,3,7
280000,1360,4,7
479950,2780,3,9
394000,3000,3,7
682000,3600,3,9
409950,990,4,6
1000000,2990,5,9
436000,1200,3,7
279000,1530,3,7
390000,1440,3,7
635000,1940,4,7
304400,2140,4,7
780000,2330,3,7
520000,2734,5,8
580000,1950,3,7
274000,1440,3,7
315000,1530,3,7
390000,1910,4,8
340000,1750,3,7
502000,1600,4,8
260000,1750,3,8
399000,940,4,6
312500,880,3,7
370000,1650,5,7
1240000,3820,3,10
230000,1900,3,8
1275000,3720,4,9
294350,1410,3,6
208950,960,4,5
515000,1930,3,8
965000,3420,3,11
925000,3010,3,9
654500,1780,3,8
364000,2080,4,8
150000,1250,3,7
349950,2257,3,8
585000,1670,4,7
801501,2250,4,9
610000,1650,3,7
382000,2880,4,8
495000,3620,3,9
447500,1950,3,8
575000,2280,4,7
565000,1740,4,7
348580,1220,3,7
459000,2260,2,8
375000,1790,2,7
310000,2440,3,7
210000,1400,4,7
384205,1810,3,8
180000,1400,3,7
310000,1400,3,7
427500,2010,3,7
780000,2520,3,8
1762000,3060,3,10
339950,2150,3,7
820000,2880,3,10
398000,1300,3,8
492000,2770,4,8
240000,1780,4,8
599950,3730,3,10
105500,930,1,5
445000,930,1,5
390500,1460,5,7
255000,1310,3,7
675750,2770,3,9
1640000,3140,4,10
353500,1770,3,7
765000,1220,4,7
563500,2190,3,8
439000,1800,3,7
975000,3100,4,9
469900,2270,3,7
252000,1300,3,6
495000,1769,4,7
570000,3370,3,8
327000,1630,3,7
898000,2470,4,8
300000,2600,3,8
418500,1800,3,8
450000,2240,3,7
403000,1960,5,8
440000,1710,4,7
350000,2140,3,7
240000,1400,3,6
460000,890,4,6
825000,1820,3,8
267500,1860,4,7
201000,1220,4,7
479500,2300,3,8
210000,1520,4,7
445000,1440,3,7
265000,1170,3,7
399000,1170,3,7
785000,3200,4,9
831500,4470,3,11
360000,2570,3,7
655000,2370,3,9
449950,1800,4,7
612000,2300,3,8
575000,3240,3,8
557000,2280,3,9
375000,1870,5,6
369000,1820,4,7
330000,2390,4,7
1031000,2110,3,8
550000,980,4,7
338000,1250,4,7
1900000,3680,5,9
235000,2230,3,7
349950,1230,4,6
300000,2093,5,7
431000,1660,5,7
280000,1630,4,7
295000,1677,3,7
445000,2990,3,7
550000,2150,3,7
515000,2890,3,9
555000,3050,4,9
265000,1410,3,7
597000,2280,5,8
661000,1260,4,7
362764,1460,3,7
427000,1600,3,8
405000,2020,3,7
157000,1170,3,7
246500,1170,3,7
386500,1280,3,7
300000,2680,3,8
240000,1770,3,8
818500,4790,3,9
249000,1300,4,7
580000,2610,3,8
2340000,4500,3,13
333000,2100,3,8
230000,1340,3,7
360500,970,3,6
265000,2200,3,8
490000,990,3,7
600000,1180,2,7
307500,980,3,7
670000,2370,3,8
247200,1910,4,7
2600000,5270,3,11
440000,1430,4,7
700000,2490,3,8
756100,2000,4,8
555000,2600,3,8
830000,2880,3,8
180000,1010,4,6
775000,3290,3,9
220000,1530,4,6
650000,2020,4,9
410000,1340,4,7
339995,2180,3,7
1160000,2870,5,9
440000,2070,4,7
275000,930,3,6
766000,2270,3,9
231500,1630,4,7
472000,2770,3,9
1325000,4010,4,12
265000,1970,3,7
325000,790,3,7
364500,1740,5,7
322500,1130,3,6
338900,1180,3,7
910000,2350,3,9
1015000,2350,3,9
459950,1850,5,6
584950,3220,3,9
252000,2050,3,7
270000,1430,3,7
750000,3210,3,10
775000,3520,4,8
325000,2260,3,8
810000,3290,3,9
409000,1640,4,8
400000,1580,3,7
530000,1940,5,7
580000,1580,3,7
491300,1750,4,7
272000,1810,4,7
599950,1970,3,9
464000,1770,3,8
471001,1800,5,7
230000,1500,3,7
358000,940,4,6
510000,2340,3,7
86500,840,3,6
199950,840,3,6
1712500,2940,4,10
850000,3180,4,9
542000,2020,4,7
102500,820,3,5
718000,4060,3,8
625000,2660,4,8
350000,1010,4,7
216000,710,3,6
340000,980,3,7
505000,1100,3,7
372000,2840,3,8
263850,2300,4,8
1350000,5370,4,11
325000,2280,3,8
289000,1010,3,6
364000,1420,3,7
610000,2100,5,8
531500,3110,4,8
402500,2160,3,8
375000,820,4,5
537500,4340,5,8
375000,2100,3,8
293550,1250,4,7
585000,3870,3,8
225000,1360,3,6
185000,1400,3,7
402000,1450,3,7
585000,1880,3,7
549000,1380,3,9
1810000,2910,4,9
345000,1380,3,7
302500,3100,4,7
218500,1400,4,7
705000,1650,5,7
191000,840,5,6
695000,2550,3,9
350000,2820,3,7
480000,1710,4,7
220000,820,4,6
535000,2620,3,7
1000000,2430,3,10
592000,1560,5,8
775000,3060,3,9
320000,1680,3,7
760000,3320,3,10
640000,2390,4,9
253200,1360,4,5
228000,1800,3,7
325000,1160,4,7
530000,4160,3,8
300000,1660,3,7
418000,1410,4,7
415000,2230,3,8
384000,1700,3,7
325000,2070,3,8
600000,2300,3,8
760000,3040,4,9
168000,1220,4,8
405000,960,3,7
479000,1480,4,7
549000,1560,5,7
215000,1100,3,7
550000,900,3,7
389000,2400,4,7
447500,2320,3,8
540000,2570,3,8
273500,1300,2,7
257000,2930,3,9
199000,720,5,6
339100,2350,3,8
435000,2940,3,9
400000,2020,4,6
356000,1430,3,7
395000,950,4,7
575000,1250,4,7
515000,1300,4,6
618250,2520,4,8
245000,1330,3,7
690000,2480,3,9
465000,3020,3,7
280000,1770,4,7
285000,1930,3,7
320000,1650,3,7
355000,2580,4,7
670000,2570,3,8
550000,2880,3,7
765000,2660,5,8
430000,1560,3,7
950000,3080,3,9
525000,2540,4,7
300000,3080,3,7
345000,2190,3,8
838000,2930,3,8
1795000,2880,4,9
390000,2160,3,8
1150000,2110,5,7
295000,1830,3,7
775000,3180,3,8
380000,1880,3,8
550000,1140,3,7
199900,1798,3,7
329900,1670,5,7
898000,2580,3,8
875000,3720,5,8
375000,2790,3,9
365000,2190,3,8
530000,2280,4,7
225500,1100,4,6
318000,2180,3,8
910000,2770,4,9
207000,1980,4,7
1886700,4180,3,11
624500,3030,4,8
640000,1690,3,8
500000,1990,3,8
390000,2250,4,7
284000,2080,3,7
620000,2460,4,8
306000,2588,3,8
495000,2570,3,8
499950,2370,3,7
330000,1070,3,7
665000,1940,5,7
850000,2650,3,8
599950,2290,4,8
360000,2050,3,8
699000,2680,3,9
475000,1520,5,6
575000,2690,3,8
345000,1180,3,7
367950,3030,3,8
374500,1400,3,8
607500,3000,3,8
374000,1200,4,7
390000,1000,3,7
705000,2740,3,9
467000,1990,3,8
243500,2110,3,6
593000,1830,3,10
223000,940,3,6
574000,2980,3,9
400000,2260,3,7
772000,3470,4,8
593777,1510,4,7
539500,2710,4,8
550000,2080,3,8
265000,1860,3,8
428000,2120,3,7
505000,1110,5,7
925000,5190,3,11
230000,1520,3,8
695000,2650,3,10
700000,3350,3,9
712500,1770,3,7
480000,2200,3,8
470000,2000,4,7
335000,1730,3,7
270000,1300,3,7
810000,2950,3,8
589000,1720,3,8
415000,880,3,7
197000,1790,3,7
235500,1380,4,7
460000,1530,3,8
572500,2330,4,8
302000,1540,4,7
870000,3210,4,10
485000,1130,3,7
240000,1460,3,7
383000,1410,3,7
750000,1750,3,8
409950,1370,5,6
246000,1780,3,7
860000,1890,5,7
339950,1630,4,7
315000,2320,4,7
698000,2580,3,9
419000,1470,4,8
372000,2298,3,7
425000,1960,3,7
386500,2950,3,8
348000,670,3,5
754000,3020,3,10
269950,2390,4,7
891500,3090,4,10
349950,1780,5,7
360000,1420,3,7
975000,2420,4,8
449250,1480,5,7
350000,2190,3,7
790000,1820,4,7
990000,1810,4,9
834000,2550,3,9
466950,1360,3,7
262500,2259,5,7
762300,3880,3,10
733000,2730,3,8
439000,2800,3,7
1160000,4290,4,10
420000,1770,3,8
549000,1920,3,8
518000,2320,5,8
695000,2961,3,9
485000,1680,3,8
280000,1590,4,6
306500,1420,4,6
720000,1370,3,6
277500,2620,3,7
649000,1810,3,8
3395000,4730,3,10
267800,700,4,6
625000,2390,3,8
600000,2070,3,9
395000,1780,4,7
212000,1900,3,7
425000,1040,3,7
870000,2370,3,8
420000,1970,3,7
800000,2120,3,8
575000,1960,3,8
915000,2660,3,9
400000,1180,3,7
750000,2390,4,8
235000,1250,5,7
599950,2600,5,8
481203,940,3,7
1815000,3880,3,10
379000,1530,4,7
626000,2430,4,7
535000,1030,3,7
1225000,2740,3,9
410000,1180,3,7
940000,3090,4,8
326250,1060,3,7
200000,790,3,6
880000,3070,5,8
370000,2100,3,9
190000,1100,3,8
160000,1070,4,6
625000,2190,3,9
590000,3450,3,10
575000,2070,3,8
470000,1190,5,7
130000,600,4,4
229000,940,3,7
279900,1280,3,6
307000,1370,3,7
399950,2450,3,7
405000,1970,3,7
539950,2910,4,8
129000,760,3,6
340000,1270,3,7
214950,1570,4,7
450000,2310,3,8
515000,1900,4,7
1400000,3780,4,9
230000,1060,4,7
681000,1880,4,8
255000,1160,3,6
580000,860,3,7
295000,1590,3,7
286000,1170,3,7
425000,1190,3,7
170000,1300,3,7
380000,1660,3,7
506000,1160,3,7
315000,1950,3,7
449950,2470,3,8
255000,1430,3,7
289000,1970,3,7
389000,1400,4,7
327000,1510,4,7
2885000,5350,4,10
210000,920,3,6
1680000,7620,3,11
360000,2490,3,7
875000,3030,3,11
550000,1650,3,8
257500,1210,3,7
1075000,2990,4,8
202950,1060,5,6
622000,2680,5,8
455000,1790,3,8
805000,2690,3,10
257000,770,3,6
744500,2700,4,8
885000,2620,3,8
355000,930,3,8
240000,1340,4,7
169000,1470,4,6
639900,2330,4,8
292000,1730,5,7
563500,2780,3,9
389000,1200,3,8
2750000,4430,3,10
661000,1820,4,8
344000,1300,3,8
510000,680,3,5
289000,780,3,7
365000,2430,3,8
410000,1750,4,7
535610,1610,5,7
397950,2120,3,8
284000,1430,3,7
201000,1360,3,7
734000,2530,4,7
357500,3270,3,7
550120,2620,3,8
300000,1810,3,8
374950,2120,3,8
602500,2190,3,8
221000,980,3,7
920000,2230,3,7
235000,1540,3,7
375000,980,3,7
599000,2120,3,8
562100,2090,3,8
640000,1620,3,8
294000,1650,4,7
714000,3230,3,9
970000,2790,3,9
280000,1600,3,7
260000,1790,3,7
294000,2060,4,7
255500,1370,5,5
3300000,6200,4,11
450000,1510,3,7
368000,1280,3,7
830000,2180,3,8
282500,1440,4,6
335000,1580,4,7
558000,1580,5,6
270000,1730,4,7
152000,700,3,4
493000,2030,4,7
740000,2500,3,10
789800,2605,3,9
275000,910,3,6
1500000,3560,4,11
424000,1140,5,7
715000,1000,4,5
600000,3010,3,9
802000,2110,4,9
165000,910,4,6
750000,2050,4,8
405000,1090,2,7
521900,2100,3,9
275000,1000,3,7
600000,4410,4,9
442500,1800,3,8
229950,920,3,6
274950,1410,4,7
407185,1860,4,8
468000,2100,4,7
450000,1030,3,7
219950,940,5,7
275000,1340,3,7
229950,850,3,6
675000,2130,3,7
412950,2430,3,8
670000,2290,3,8
420000,1230,4,7
358000,1150,4,6
680000,2120,3,9
380000,980,3,7
515000,2130,3,8
325000,1050,4,7
875000,1820,4,7
426000,2210,3,7
868500,2490,4,8
657500,4140,3,11
366000,1210,3,6
385000,1010,3,6
300000,2050,3,7
810000,2060,4,9
460000,1560,3,6
459000,1780,4,8
260000,1460,4,8
557865,3030,3,9
295000,980,4,7
375000,1450,5,7
2110000,3230,4,9
307300,1520,3,7
225000,1410,3,7
290000,1390,3,7
690000,2230,4,7
825000,2110,4,8
645000,2270,4,7
590000,2530,5,8
667000,1900,3,7
664000,2390,3,9
452100,3160,3,8
290000,900,3,7
950000,3610,4,8
662500,2070,4,7
475000,1850,5,7
450000,1440,3,7
538250,2590,3,8
329950,1140,4,6
1103990,2760,3,9
307000,1310,3,6
433000,1870,3,7
212000,1900,4,7
750000,2860,4,8
279000,1640,3,7
476000,1140,4,6
368000,2590,4,7
228950,2160,3,7
568450,3260,4,8
619000,1660,3,7
275000,1640,3,7
321500,2620,3,8
230000,950,3,6
179500,900,4,6
460000,1650,3,7
286000,1800,3,7
427500,1480,3,7
400000,1040,3,7
675000,2300,3,8
350000,2480,3,7
385000,1970,3,8
525000,1530,4,7
315000,970,3,6
820000,2920,3,10
205000,970,4,7
500000,680,4,6
599000,2640,4,8
2225000,4200,4,11
299000,1980,4,7
947500,2980,5,8
385000,1630,3,8
639950,1780,5,7
824000,1210,3,8
199950,1010,3,7
1005000,2570,4,8
950000,2770,3,9
822000,2290,4,8
473600,1780,3,7
490000,2150,3,8
245000,1920,3,7
199000,1220,4,7
1340000,2960,3,10
418000,1500,3,7
450000,2830,4,8
280000,1580,3,8
273000,1230,4,7
549000,2910,3,8
913888,2370,4,9
689888,1930,5,8
305000,1780,3,7
602500,2760,3,9
355000,1620,3,7
756000,2160,3,9
289950,2190,4,7
800000,3240,3,10
403000,720,4,6
350000,1410,3,8
1285000,2980,3,10
525126,1950,3,7
241450,1100,3,7
320000,1400,3,7
234000,1710,3,7
441000,2000,3,6
474500,2000,3,6
705000,1440,4,7
517500,1520,3,8
142500,1440,3,6
310000,1010,3,7
749500,2440,3,9
360000,2480,3,7
267500,1090,5,7
290000,1480,4,6
850000,2800,4,8
815000,1820,3,8
2200000,5840,3,11
1625000,2980,3,9
175000,1220,3,7
429950,1830,3,8
675000,2900,3,8
580000,1940,3,7
240000,1750,4,6
374000,1850,4,8
862500,3220,3,9
140000,1080,5,6
740000,3990,3,8
589000,920,4,6
275000,1290,3,7
489900,2090,3,8
545000,1900,3,9
235000,1360,3,6
230000,1000,4,6
655000,2170,3,7
185000,820,4,5
196000,1090,4,7
572000,1830,4,8
615000,3010,3,9
1950000,4150,3,9
1225000,2930,3,9
375000,1520,4,7
295000,1250,4,6
760000,2760,5,7
347000,1330,3,8
712000,1700,4,7
495000,2050,5,7
925000,3140,4,8
775000,2030,4,7
429000,2100,4,6
229000,1010,4,7
400000,1980,3,7
625000,2100,4,8
130000,840,3,7
349000,1690,3,7
365000,2140,4,7
487500,1810,3,7
475000,2600,3,8
685000,1650,3,8
960000,2460,4,7
1100000,4320,3,7
428000,2600,3,9
435000,1930,4,7
769950,2190,5,7
385000,1420,4,7
352000,2090,3,7
622500,2290,3,8
660000,2470,3,9
105000,840,3,6
420000,2100,5,7
499950,1360,4,7
975000,3420,5,9
665000,1930,5,7
540000,2180,4,7
400000,1670,3,7
469950,2720,3,8
777000,3170,4,8
346500,1610,3,7
685000,2370,3,8
396500,2590,4,10
783500,2850,3,10
575000,1660,3,7
1500000,5550,3,11
515000,2200,4,7
300000,2020,4,7
272000,1760,4,7
355000,1810,3,7
223000,1310,5,6
397000,3000,3,7
460000,1080,5,6
848000,2170,4,9
392800,740,5,6
1690000,5290,4,11
1800000,5290,4,11
577000,2370,3,8
570000,1890,4,7
250000,1160,3,7
645000,1550,4,8
567500,3090,3,9
337000,2610,3,8
280000,1230,3,7
167000,1280,4,6
280000,1880,3,6
317500,1220,4,6
405500,1350,3,8
495000,2370,3,8
691000,3040,3,10
480000,2080,5,7
549010,1560,4,7
750000,2980,3,8
365000,870,4,7
412500,1660,3,7
425000,1870,3,7
920000,1410,3,7
340000,2180,4,9
405000,2620,5,7
537100,2450,3,8
353500,3250,3,8
522000,1150,3,7
710000,2780,3,8
329950,1360,4,7
830000,2810,3,9
800500,1780,5,8
168500,1100,3,7
490000,2230,3,8
579000,1710,3,8
600000,2620,3,8
445000,1990,4,7
362500,1450,3,7
234000,1630,4,7
321500,730,3,7
660000,1980,4,7
319000,1730,4,6
314000,1350,3,8
517950,1410,5,7
525000,2360,4,7
319500,1190,5,6
1580000,3760,5,9
325000,1220,4,6
795000,2920,5,10
850000,1590,3,9
1010000,3510,3,9
475000,1320,3,8
375000,1610,3,7
405000,1410,4,7
420000,2170,3,7
775000,1890,3,7
800000,3260,3,9
436800,2080,4,8
620000,2040,4,8
230000,1250,4,7
165000,850,2,6
490000,850,2,6
480000,1600,5,8
570000,2400,3,9
615000,1870,4,8
280000,1720,3,7
326000,1030,3,7
550700,1190,3,9
600000,910,3,6
450000,1290,3,7
546000,1530,3,8
585000,2330,3,9
489000,2090,3,7
765000,1570,4,8
519000,1560,4,8
262000,1500,3,5
550000,2160,3,7
285000,780,4,6
476000,2340,4,7
2200000,3570,3,8
335000,720,3,6
510000,2990,4,8
291000,1860,4,7
335000,1950,4,6
415000,1860,3,7
430000,1550,5,7
270000,1610,4,7
760000,1810,4,7
450000,1730,3,7
425000,1230,4,7
725000,2130,4,7
700000,2190,4,7
998000,4130,3,10
396000,1680,3,7
547000,1480,4,7
302000,1790,4,8
999000,2810,5,9
633000,2360,3,8
265800,1460,3,6
530000,2160,3,8
605000,2610,4,8
489000,2170,3,7
305000,2160,3,7
513000,2020,5,7
765000,2980,3,10
550000,1300,3,7
974350,3090,5,8
653675,2280,4,8
245000,1260,4,7
700180,1530,3,8
510000,1830,3,8
390000,1610,4,7
606500,2170,3,8
1500000,5020,3,12
290000,1620,4,8
115000,1080,3,7
500000,1940,4,8
139950,844,4,7
580050,2360,3,9
550000,2010,3,8
465000,800,4,6
354950,970,3,7
980000,3720,3,11
500000,2010,3,8
667750,1430,3,7
735000,2250,3,8
361000,2130,3,7
276750,1620,4,7
760000,3140,3,10
475000,870,3,7
234000,1820,3,7
234950,1510,4,7
269950,1320,3,7
495000,1800,3,8
438000,1120,3,7
260000,2160,4,7
697000,3220,3,9
212625,960,3,6
593000,2640,5,7
410000,2430,3,8
445434,1470,3,7
200126,2040,3,8
290700,1670,4,7
248000,1010,4,6
345000,540,3,5
525000,1240,3,7
400000,1510,3,7
532000,1820,3,7
159995,1000,5,5
287000,2040,4,7
1115000,3690,4,10
765000,2310,3,9
185000,1090,4,6
430000,1150,5,6
346000,2100,3,8
607000,2150,4,8
417000,2500,5,7
930000,3530,3,9
573300,1290,3,7
260000,2010,3,7
280000,420,3,5
825000,2180,3,8
307000,1150,3,6
595000,2000,4,7
528000,2780,3,8
600000,1550,4,8
275000,2180,3,7
782000,1570,4,7
610000,2260,3,9
488000,1600,3,7
320000,1630,3,7
153500,890,3,6
414500,1350,3,7
750000,2850,3,9
349990,1350,5,6
645000,3280,3,10
425000,1090,3,7
785000,2990,3,9
290000,1340,4,7
415000,1340,4,7
248500,720,3,6
325000,2330,4,7
272925,1280,5,6
500000,1570,3,9
250000,1510,3,7
470000,2470,3,8
440000,1190,4,7
299999,1981,3,8
255000,1590,4,7
415950,1150,3,7
402000,2160,3,7
729000,1770,3,9
635000,2470,4,8
479000,1710,3,8
462370,1860,4,8
171500,1150,4,5
925000,3850,4,9
675000,3410,4,8
320000,1890,4,8
499950,3200,3,7
435000,2170,4,7
359800,2390,3,9
239900,1410,3,7
295000,740,3,5
380000,2150,3,6
435000,2180,3,7
508000,820,3,7
2400000,5480,4,9
234500,1960,3,7
355000,1270,4,7
230000,1710,5,7
345000,1930,4,7
430000,1200,5,7
500000,1680,3,7
378000,1300,5,7
345000,1540,3,7
410000,870,3,6
750000,1890,5,8
485000,2050,3,7
105000,880,4,6
1025000,2780,5,8
360000,1160,3,7
294000,2300,4,7
400000,3140,4,9
325000,2300,4,7
770000,2900,3,10
443000,1920,4,7
325000,1150,3,7
760000,3120,4,9
640000,2560,4,7
415000,1410,4,7
156000,970,3,7
996000,3620,4,10
415000,880,4,7
615000,1900,5,7
717000,2540,3,8
548000,1690,3,7
425000,1120,4,7
325250,2130,3,7
1225000,3420,3,11
557500,1900,4,7
1260500,3730,3,10
249950,1790,3,7
260000,2250,4,8
1989000,2880,5,8
442900,1780,4,6
475000,1580,3,7
365000,3260,3,8
780000,3180,3,9
930000,2460,4,7
2888000,8670,3,13
350000,1020,4,7
357500,1630,3,7
520000,3290,3,8
330000,1940,3,8
310000,1350,3,7
279000,1110,3,6
540000,2993,4,7
322000,2280,3,8
380000,3800,3,7
320000,850,4,6
400000,1560,5,7
412000,1000,5,7
887200,1400,3,7
395000,1540,5,6
895000,3570,3,9
195000,800,5,6
390000,1160,3,7
165000,1010,4,6
255000,1010,4,6
589000,2390,3,8
505000,1610,3,8
335750,2400,3,7
719000,1800,5,7
796000,2110,3,8
95000,960,3,4
525000,2600,3,9
417000,1340,4,7
410000,1410,3,6
984000,2390,5,9
325000,1180,3,8
314950,1040,4,7
350000,1840,3,7
1045000,2630,5,9
657000,2640,4,8
234950,1720,3,8
410000,2320,3,7
625000,1840,3,7
706000,2890,3,9
485000,2200,3,7
685000,1660,5,7
242050,2170,3,7
770000,3310,3,9
557000,1450,3,7
246000,1440,4,8
194000,1760,4,7
720000,3170,3,9
449000,1250,3,6
925000,3280,3,10
570000,2460,5,7
395000,1470,4,7
1000000,1780,5,8
406000,1580,4,7
574800,1630,4,8
309000,2240,3,7
770000,2430,3,10
525000,1940,4,7
419000,1970,3,7
479000,2050,4,7
160000,1340,4,5
333000,1880,4,8
310000,860,4,6
666000,2140,3,8
2230000,3620,5,10
310000,2370,3,7
350000,1860,3,8
610000,2110,4,7
564800,1990,3,8
438000,1820,3,7
855000,3120,5,9
229000,1190,3,7
260000,1170,5,6
609000,2630,3,9
277000,1450,3,6
283000,2100,3,7
334000,1680,3,6
267000,2000,3,7
385000,1030,3,7
640000,2020,3,8
532500,2220,3,7
335000,1750,4,7
415000,1710,3,7
1098000,3560,4,8
1442500,2720,3,10
180000,1010,3,6
335000,1830,3,7
835000,4480,3,9
592500,2080,3,7
418900,1470,3,7
340000,1600,4,7
545000,1340,4,7
1378000,3680,3,9
183750,1770,3,7
295000,980,5,7
625000,2530,3,8
290000,2390,3,7
760000,3600,3,9
560000,3270,4,8
475000,2300,3,6
620000,1710,3,7
330000,1170,3,7
620000,1990,3,7
320000,1710,4,6
525000,1740,3,8
802500,3320,3,10
569500,1960,3,7
850000,2820,3,8
630000,1590,3,7
454800,2490,4,7
177000,870,5,6
275000,1860,4,7
460000,2930,3,8
729000,1580,3,8
935000,4110,3,11
481450,1410,3,7
860000,2090,4,8
274000,1400,4,7
499000,1690,3,7
696500,3210,3,8
390000,1190,5,5
265000,960,3,5
470000,2380,3,8
168500,1020,4,6
220000,1290,3,7
295000,1830,4,7
1475000,4770,3,12
1295000,2910,5,9
285000,950,4,6
294950,1160,3,7
1465000,4930,3,12
565500,1780,5,7
230000,1410,3,7
569950,2700,3,8
721000,1790,3,7
565000,4040,3,9
438000,1990,4,7
369900,2150,3,7
405000,1850,3,8
282000,1680,3,7
380950,1430,3,7
349810,960,4,7
690000,2700,3,9
653000,1290,4,7
526500,1860,3,8
1040000,4320,3,10
335000,2130,3,7
570000,2870,4,8
1080000,3740,3,10
475000,2130,3,8
315000,1210,4,7
405000,2800,5,7
562000,3040,3,8
295000,1570,3,7
383000,2090,3,7
242000,1690,3,7
352500,1470,5,7
239950,1460,4,7
998000,3030,3,9
515000,1190,3,6
590000,1840,3,7
1160000,3560,4,9
289000,1580,5,7
424000,1230,3,7
199000,1440,3,5
730000,4420,3,10
244000,910,4,6
240000,670,3,6
797000,2650,3,8
350000,2220,4,8
415000,1640,3,7
378510,770,3,7
1195000,3960,3,10
379900,1140,4,6
620000,2480,3,7
524500,1580,4,8
270000,1990,3,7
236000,1830,4,7
308500,840,5,6
989900,3320,5,8
299000,2050,4,8
295000,1560,3,8
110000,800,3,6
295950,1190,3,7
270000,1300,4,6
712000,3400,3,9
475000,1170,3,8
410000,2510,3,7
588000,2510,4,9
420000,2390,3,8
355000,2200,3,8
446000,2550,4,7
765000,2560,4,8
967500,3250,4,8
381000,1340,3,8
490000,2840,4,9
716000,2480,4,8
605000,3060,3,8
312200,2910,3,8
327000,1900,4,7
229950,1300,4,7
160000,1480,3,7
255000,1250,4,6
530000,2000,4,7
239000,1330,3,7
285000,1840,4,7
537000,1560,3,7
530000,3150,3,9
213675,1560,3,7
530000,2910,4,7
780000,2940,3,10
390000,950,4,6
450000,1200,3,7
420000,1000,3,7
550000,1490,3,7
110000,600,3,5
700000,2320,3,8
807500,3190,3,10
179000,990,3,7
1612500,5470,3,11
655000,2890,4,9
472500,1790,4,7
299000,2350,3,9
740000,3430,3,10
860000,2600,4,8
620000,2130,5,7
410000,1660,3,7
343000,2473,5,7
465000,1430,3,7
273950,1570,3,8
825000,1240,4,7
255000,1720,3,7
250000,1140,4,7
635000,2690,3,9
240000,1520,3,8
670000,2040,3,8
713414,2830,3,9
245000,1340,4,7
600000,2520,4,8
270000,1660,3,7
190000,880,3,6
435000,980,3,6
560000,1360,2,6
998000,3710,3,10
725000,940,4,7
210000,970,3,7
513000,1500,3,8
290000,2780,4,8
1260000,3110,3,8
330000,1860,3,7
189000,1010,3,6
907500,2850,4,7
410000,2280,3,7
1050000,3080,5,8
622100,2280,4,7
250000,2030,4,7
1180000,2570,3,8
925000,3640,4,9
554000,1760,3,7
545000,2760,3,9
660000,2650,3,9
1900000,5160,3,12
260000,1480,4,7
219900,860,3,6
373500,2610,3,8
380000,1470,4,6
1060000,4570,3,11
2600000,3410,4,10
450000,1760,4,8
379950,2040,3,8
834800,3470,3,9
365000,680,3,6
465000,1494,3,7
452000,1250,3,7
840000,3570,3,10
465000,2000,3,7
295000,2030,3,7
396000,1390,4,7
397000,1030,3,7
240000,1280,4,6
300523,2370,3,9
215500,1380,2,7
552500,2320,4,8
375000,2050,3,7
160000,1210,2,6
1070000,3270,3,11
952000,2450,4,9
523460,1890,3,7
305950,2007,3,9
220000,1430,3,7
289000,2056,4,7
648000,2210,3,9
825000,2330,3,8
400000,2070,3,7
420000,1480,3,7
389000,1160,4,7
865000,2520,3,8
345000,1770,3,8
700000,3110,3,8
550000,1680,3,8
201500,1320,3,7
459000,1320,3,7
327000,1810,3,8
540000,1140,3,7
805000,4600,3,9
521000,1840,4,6
375000,2000,3,7
235000,1480,4,7
240000,2040,3,7
575000,2060,4,8
1520000,3720,3,10
394500,3002,3,8
174950,1060,5,6
383000,1830,4,7
249950,1550,4,6
431000,1690,3,8
459900,2580,4,7
475000,2510,4,7
605000,1290,4,8
234950,1450,3,7
419000,2690,3,8
910000,3340,3,9
392000,2600,3,8
915000,3140,3,9
630000,3800,3,9
416100,2320,3,8
285000,2360,4,7
353000,1100,4,6
297950,1390,3,8
750000,2180,3,8
525000,1730,3,8
495000,2760,3,8
710000,2430,5,7
310000,2010,3,8
205000,1730,4,7
530000,2450,3,8
725000,3300,3,9
195000,720,4,6
401000,1240,3,7
